customer_id,name,age,gender,country,email,signup_date
517,,35,F,NIGERIA,user517@mail.com,01/01/2025
518,JOHN DOE 518,35,male,ng,user518mail.com,
519,JOHN DOE 519,35,Female,NIGERIA,user519@mail.com,yesterday
520,John Doe 520,Thirty,Male,USA,,
520, john doe 521 ,-5,,United States,user521mail.com,
522,,,Female,US,,01/01/2025
523,JOHN DOE 523,22,F,U.S.A,user523@mail.com,01/01/2025
524, john doe 524 ,-5,M,NIGERIA,user524@mail.com,01/01/2025
525,,250,,NIGERIA,user525@mail.com,
526,,-5,M,USA,user526@mail.com,yesterday
527, john doe 527 ,-5,female,NIGERIA,user527mail.com,yesterday
528,John Doe 528,22,,Nigeria,,
529,John Doe 529,45,Male,United States,user529@mail.com,yesterday
529, john doe 530 ,22,Male,US,USER530@MAIL.COM,yesterday
531,,,male,U.S.A,,
531,JOHN DOE 532,22,,US,user532mail.com,
533, john doe 533 ,-5,Male,U.S.A,,
534, john doe 534 ,,female,Nigeria,user534@mail.com,01/01/2025
535,John Doe 535,Thirty,F,ng,,
536,,22,,ng,,
536,,35,,U.S.A,user537@mail.com,
538,,250,M,USA,,01/01/2025
539, john doe 539 ,,Female,US,user539@mail.com,
540,,35,M,ng,,yesterday
541,John Doe 541,22,,Nigeria,,yesterday
542,,-5,Male,ng,,
543,,35,M,Nigeria,,01/01/2025
544,,,male,ng,user544mail.com,yesterday
544,JOHN DOE 545,-5,,Nigeria,,
546, john doe 546 ,45,,US,,
547,,45,Female,USA,,yesterday
548,John Doe 548,45,female,U.S.A,user548mail.com,
549, john doe 549 ,35,female,NIGERIA,,yesterday
550,,250,male,US,,01/01/2025
550,,,F,ng,user551@mail.com,01/01/2025
552,JOHN DOE 552,Thirty,,US,,01/01/2025
553, john doe 553 ,,Female,ng,user553@mail.com,01/01/2025
554,,22,F,NIGERIA,USER554@MAIL.COM,yesterday
555,,250,,NIGERIA,user555@mail.com,01/01/2025
556,JOHN DOE 556,-5,,US,,yesterday
557, john doe 557 ,,female,NIGERIA,user557@mail.com,yesterday
558,,22,M,ng,,01/01/2025
559, john doe 559 ,Thirty,Female,U.S.A,,01/01/2025
560,,35,M,Nigeria,user560@mail.com,01/01/2025
561,,,female,NIGERIA,user561mail.com,
561,JOHN DOE 562,-5,female,US,,yesterday
562,,22,Male,Nigeria,user563mail.com,yesterday
564,John Doe 564,-5,male,U.S.A,user564mail.com,yesterday
565,JOHN DOE 565,Thirty,female,US,USER565@MAIL.COM,01/01/2025
566,,-5,F,NIGERIA,USER566@MAIL.COM,01/01/2025
566,JOHN DOE 567,45,,United States,,01/01/2025
568,JOHN DOE 568,Thirty,Female,NIGERIA,,
569,,45,M,ng,,01/01/2025
570,John Doe 570,-5,M,NIGERIA,user570mail.com,01/01/2025
571,John Doe 571,35,F,US,user571mail.com,
572,JOHN DOE 572,45,female,United States,user572@mail.com,
573,,250,male,United States,USER573@MAIL.COM,01/01/2025
573,,45,,USA,USER574@MAIL.COM,01/01/2025
575,JOHN DOE 575,-5,,US,user575mail.com,01/01/2025
576,,45,M,U.S.A,user576@mail.com,01/01/2025
576,JOHN DOE 577,35,M,Nigeria,USER577@MAIL.COM,
578, john doe 578 ,250,,NIGERIA,,
578,,-5,Male,USA,,01/01/2025
580,John Doe 580,45,Female,USA,user580@mail.com,01/01/2025
581,JOHN DOE 581,45,M,USA,,yesterday
582,John Doe 582,,Male,U.S.A,user582mail.com,
583,,Thirty,M,U.S.A,,yesterday
584, john doe 584 ,,,USA,USER584@MAIL.COM,01/01/2025
585, john doe 585 ,Thirty,Male,Nigeria,,01/01/2025
586,JOHN DOE 586,Thirty,Male,United States,user586mail.com,01/01/2025
587,John Doe 587,Thirty,Male,USA,user587@mail.com,
587,,22,female,United States,USER588@MAIL.COM,01/01/2025
589,JOHN DOE 589,-5,male,NIGERIA,,yesterday
590,,,male,Nigeria,,01/01/2025
591,John Doe 591,,male,United States,USER591@MAIL.COM,01/01/2025
592,,35,F,NIGERIA,,yesterday
593,John Doe 593,250,,US,,yesterday
594,John Doe 594,22,male,USA,,
595,John Doe 595,,male,NIGERIA,user595@mail.com,yesterday
596,,45,female,United States,user596@mail.com,01/01/2025
597,John Doe 597,,female,U.S.A,user597mail.com,
598,John Doe 598,,Male,USA,USER598@MAIL.COM,01/01/2025
599,JOHN DOE 599,-5,female,NIGERIA,user599@mail.com,yesterday
600, john doe 600 ,22,,United States,,yesterday
600,,,,NIGERIA,USER601@MAIL.COM,01/01/2025
602,John Doe 602,,M,USA,,
602, john doe 603 ,250,,ng,user603mail.com,01/01/2025
604,,-5,male,United States,,01/01/2025
605,JOHN DOE 605,Thirty,F,USA,,01/01/2025
606,,250,male,United States,USER606@MAIL.COM,
607,,35,Male,USA,USER607@MAIL.COM,
607, john doe 608 ,22,,U.S.A,USER608@MAIL.COM,yesterday
609,John Doe 609,250,Female,Nigeria,,
610,John Doe 610,-5,,ng,,
611,,-5,F,USA,,01/01/2025
612,,-5,Male,Nigeria,,01/01/2025
613,,250,female,Nigeria,,01/01/2025
613,JOHN DOE 614,45,Male,ng,USER614@MAIL.COM,
615,,,,NIGERIA,user615mail.com,
616,John Doe 616,,Female,USA,user616mail.com,yesterday
617,,250,F,NIGERIA,user617@mail.com,01/01/2025
618,,35,,USA,user618mail.com,01/01/2025
619,John Doe 619,,,US,,01/01/2025
620,John Doe 620,,,USA,,01/01/2025
620,,Thirty,M,United States,user621@mail.com,01/01/2025
621,,-5,M,NIGERIA,,01/01/2025
623,John Doe 623,-5,F,Nigeria,,
624,JOHN DOE 624,-5,F,U.S.A,,01/01/2025
625,,250,female,ng,,yesterday
626, john doe 626 ,35,female,NIGERIA,user626mail.com,01/01/2025
627,,250,F,NIGERIA,user627@mail.com,yesterday
627,,250,,NIGERIA,,yesterday
628,John Doe 629,250,male,USA,,01/01/2025
630,John Doe 630,35,female,ng,USER630@MAIL.COM,yesterday
631, john doe 631 ,,Male,NIGERIA,user631mail.com,01/01/2025
632,JOHN DOE 632,,,USA,,01/01/2025
632, john doe 633 ,250,female,NIGERIA,user633@mail.com,
633,,,F,Nigeria,user634@mail.com,01/01/2025
635, john doe 635 ,250,,ng,USER635@MAIL.COM,yesterday
636, john doe 636 ,45,,US,user636@mail.com,01/01/2025
637,,22,,USA,,yesterday
638, john doe 638 ,35,female,USA,user638mail.com,
639,John Doe 639,35,F,Nigeria,user639@mail.com,yesterday
639,,250,F,USA,user640mail.com,01/01/2025
641,,22,M,United States,,
642,JOHN DOE 642,35,Female,NIGERIA,user642mail.com,yesterday
643,JOHN DOE 643,35,,Nigeria,user643@mail.com,01/01/2025
644,,35,Female,USA,user644mail.com,
645,,45,female,USA,,yesterday
645,,22,female,NIGERIA,USER646@MAIL.COM,yesterday
647,John Doe 647,35,Male,NIGERIA,user647@mail.com,01/01/2025
648,,,male,US,,
649, john doe 649 ,22,,NIGERIA,user649mail.com,01/01/2025
650,John Doe 650,22,M,ng,user650mail.com,01/01/2025
651,JOHN DOE 651,-5,,United States,,
652,John Doe 652,-5,male,Nigeria,user652@mail.com,01/01/2025
653,John Doe 653,45,male,U.S.A,user653mail.com,01/01/2025
654,,-5,,ng,user654@mail.com,
655,,35,M,NIGERIA,,yesterday
656,JOHN DOE 656,Thirty,F,USA,,01/01/2025
657,John Doe 657,22,,Nigeria,,01/01/2025
658, john doe 658 ,Thirty,F,US,,01/01/2025
659, john doe 659 ,35,female,US,user659@mail.com,01/01/2025
660,,-5,male,U.S.A,user660@mail.com,yesterday
661, john doe 661 ,Thirty,,U.S.A,user661mail.com,01/01/2025
662,John Doe 662,45,male,US,user662mail.com,
662,JOHN DOE 663,250,female,NIGERIA,,01/01/2025
664,JOHN DOE 664,-5,M,USA,user664mail.com,01/01/2025
665,,45,F,US,user665mail.com,
665,,45,female,United States,,01/01/2025
667,,22,female,ng,USER667@MAIL.COM,01/01/2025
668,John Doe 668,Thirty,male,USA,,01/01/2025
668,,35,Male,Nigeria,user669mail.com,
670,JOHN DOE 670,-5,Female,ng,,yesterday
671,,250,male,United States,user671mail.com,01/01/2025
672,,Thirty,M,ng,,01/01/2025
672, john doe 673 ,35,M,NIGERIA,,yesterday
674, john doe 674 ,,,US,user674@mail.com,yesterday
675, john doe 675 ,22,Female,Nigeria,user675mail.com,
675,,22,Male,NIGERIA,user676mail.com,01/01/2025
677,JOHN DOE 677,250,M,United States,,yesterday
678,,45,,US,,
679,JOHN DOE 679,-5,,Nigeria,user679@mail.com,01/01/2025
679, john doe 680 ,35,male,Nigeria,user680mail.com,01/01/2025
681, john doe 681 ,35,F,Nigeria,user681@mail.com,01/01/2025
681,JOHN DOE 682,Thirty,male,United States,,
683,,35,,USA,USER683@MAIL.COM,01/01/2025
684,,250,M,US,,01/01/2025
685,John Doe 685,35,female,US,,
686,JOHN DOE 686,22,Female,United States,,
686, john doe 687 ,35,,Nigeria,USER687@MAIL.COM,01/01/2025
688, john doe 688 ,Thirty,F,United States,,01/01/2025
689,,-5,M,USA,user689@mail.com,01/01/2025
689, john doe 690 ,250,male,US,,01/01/2025
691,John Doe 691,-5,M,Nigeria,,01/01/2025
691,,-5,F,ng,user692@mail.com,
693,,,,U.S.A,,01/01/2025
693, john doe 694 ,45,,ng,USER694@MAIL.COM,01/01/2025
695,,250,,U.S.A,USER695@MAIL.COM,01/01/2025
696,,250,male,Nigeria,user696@mail.com,
697,JOHN DOE 697,-5,F,USA,USER697@MAIL.COM,
698,JOHN DOE 698,,,Nigeria,user698mail.com,yesterday
698, john doe 699 ,-5,,US,user699mail.com,
700,JOHN DOE 700,250,F,ng,,01/01/2025
701, john doe 701 ,-5,M,USA,USER701@MAIL.COM,
702,,250,Male,US,,01/01/2025
703, john doe 703 ,-5,,USA,user703@mail.com,yesterday
704,JOHN DOE 704,22,Male,NIGERIA,,
705,,22,M,NIGERIA,,
706, john doe 706 ,,female,US,user706@mail.com,01/01/2025
707,John Doe 707,45,Female,NIGERIA,user707@mail.com,01/01/2025
708,JOHN DOE 708,,,U.S.A,,
709,,22,male,USA,,yesterday
710,JOHN DOE 710,,female,US,,01/01/2025
710,,250,Male,U.S.A,USER711@MAIL.COM,
712,,22,female,U.S.A,user712@mail.com,yesterday
713,,-5,,ng,USER713@MAIL.COM,yesterday
713,,250,Male,United States,user714@mail.com,yesterday
715,,Thirty,Female,NIGERIA,USER715@MAIL.COM,yesterday
715,JOHN DOE 716,250,Male,NIGERIA,user716mail.com,01/01/2025
717,John Doe 717,-5,F,USA,,01/01/2025
717,JOHN DOE 718,45,Female,Nigeria,user718mail.com,01/01/2025
719,,Thirty,Female,US,USER719@MAIL.COM,yesterday
720, john doe 720 ,35,Female,ng,,yesterday
721,John Doe 721,22,male,NIGERIA,,01/01/2025
722,,45,F,United States,,yesterday
722, john doe 723 ,,female,United States,USER723@MAIL.COM,01/01/2025
724,,,,United States,,01/01/2025
725,,,M,United States,user725@mail.com,
726,John Doe 726,22,Female,United States,,01/01/2025
727,JOHN DOE 727,250,female,US,,yesterday
728,JOHN DOE 728,-5,F,U.S.A,USER728@MAIL.COM,
728, john doe 729 ,-5,F,U.S.A,,yesterday
729, john doe 730 ,250,M,Nigeria,USER730@MAIL.COM,01/01/2025
731, john doe 731 ,250,,ng,,01/01/2025
732, john doe 732 ,-5,Male,US,,
733,,250,F,ng,,yesterday
734,,,Male,United States,user734@mail.com,01/01/2025
735, john doe 735 ,,female,United States,user735@mail.com,
736,JOHN DOE 736,45,F,Nigeria,,yesterday
737,John Doe 737,-5,male,U.S.A,,01/01/2025
738,JOHN DOE 738,45,F,NIGERIA,,
738,John Doe 739,-5,female,United States,USER739@MAIL.COM,01/01/2025
740,,Thirty,,ng,user740@mail.com,01/01/2025
741,JOHN DOE 741,35,F,U.S.A,user741mail.com,yesterday
741,JOHN DOE 742,-5,F,NIGERIA,,
742, john doe 743 ,35,Male,US,USER743@MAIL.COM,yesterday
744, john doe 744 ,35,,USA,user744@mail.com,01/01/2025
744,,22,Male,ng,,01/01/2025
746,JOHN DOE 746,250,M,USA,,yesterday
747, john doe 747 ,Thirty,female,United States,USER747@MAIL.COM,01/01/2025
748,John Doe 748,22,F,ng,user748mail.com,
748,,45,,US,,01/01/2025
749,,-5,female,U.S.A,,01/01/2025
751,,45,F,United States,user751mail.com,01/01/2025
752,John Doe 752,22,M,U.S.A,user752mail.com,
753,,,,U.S.A,user753@mail.com,
754,,35,Male,Nigeria,user754mail.com,01/01/2025
754,,-5,,US,USER755@MAIL.COM,
755, john doe 756 ,45,male,United States,USER756@MAIL.COM,yesterday
757,,,female,United States,USER757@MAIL.COM,01/01/2025
758, john doe 758 ,45,male,NIGERIA,,
759,,-5,Female,U.S.A,user759@mail.com,01/01/2025
760,,22,M,USA,user760mail.com,yesterday
761,,Thirty,Male,US,user761@mail.com,01/01/2025
762,,35,F,United States,user762mail.com,
763,,Thirty,Male,U.S.A,user763@mail.com,01/01/2025
764,JOHN DOE 764,,,USA,,
765, john doe 765 ,,female,ng,,01/01/2025
766, john doe 766 ,-5,,US,user766@mail.com,01/01/2025
766,John Doe 767,250,Female,United States,,yesterday
768, john doe 768 ,Thirty,Male,NIGERIA,,01/01/2025
769,,Thirty,female,US,user769mail.com,01/01/2025
770,John Doe 770,35,,U.S.A,user770@mail.com,01/01/2025
771,,22,,ng,USER771@MAIL.COM,01/01/2025
772,,,,NIGERIA,,01/01/2025
773,John Doe 773,35,M,United States,user773@mail.com,yesterday
774,John Doe 774,45,M,NIGERIA,,01/01/2025
775,,35,F,Nigeria,user775mail.com,
776,John Doe 776,Thirty,,U.S.A,USER776@MAIL.COM,yesterday
777,,Thirty,,Nigeria,user777mail.com,
778,,35,F,U.S.A,,yesterday
779,John Doe 779,250,M,United States,user779mail.com,yesterday
780,,22,,NIGERIA,USER780@MAIL.COM,01/01/2025
781,,35,F,NIGERIA,user781@mail.com,
782,,Thirty,,ng,,01/01/2025
783,JOHN DOE 783,-5,F,USA,user783@mail.com,01/01/2025
784, john doe 784 ,35,Male,US,user784@mail.com,
785,John Doe 785,22,,NIGERIA,,yesterday
786,JOHN DOE 786,35,male,USA,USER786@MAIL.COM,
787,,,Male,U.S.A,,
788,John Doe 788,,female,Nigeria,user788@mail.com,01/01/2025
789,John Doe 789,35,male,USA,USER789@MAIL.COM,
790, john doe 790 ,250,Female,Nigeria,USER790@MAIL.COM,
791,,45,,NIGERIA,,01/01/2025
792, john doe 792 ,250,,Nigeria,user792mail.com,01/01/2025
792,JOHN DOE 793,45,F,ng,user793mail.com,
793,JOHN DOE 794,250,Female,Nigeria,,01/01/2025
794,,Thirty,female,U.S.A,,
795,John Doe 796,Thirty,Male,U.S.A,,01/01/2025
797,JOHN DOE 797,22,female,US,USER797@MAIL.COM,yesterday
798,JOHN DOE 798,250,M,USA,user798@mail.com,
799, john doe 799 ,35,female,U.S.A,,01/01/2025
800,JOHN DOE 800,,female,USA,,
801,John Doe 801,Thirty,F,ng,,01/01/2025
801,,,male,Nigeria,user802mail.com,01/01/2025
802,John Doe 803,,Male,ng,user803mail.com,yesterday
803,,,male,ng,USER804@MAIL.COM,01/01/2025
804,John Doe 805,45,Male,U.S.A,,01/01/2025
806,,Thirty,Female,US,user806@mail.com,
806,,250,male,US,,yesterday
807, john doe 808 ,35,F,USA,,01/01/2025
808,JOHN DOE 809,22,,Nigeria,,01/01/2025
810,,250,Female,United States,,01/01/2025
811, john doe 811 ,22,female,ng,,yesterday
812,John Doe 812,Thirty,,United States,user812mail.com,yesterday
813,JOHN DOE 813,45,Male,ng,user813mail.com,01/01/2025
814,,,,Nigeria,USER814@MAIL.COM,
815, john doe 815 ,35,F,US,user815@mail.com,01/01/2025
816, john doe 816 ,250,M,ng,user816mail.com,01/01/2025
817,John Doe 817,45,,United States,user817@mail.com,yesterday
818,,35,Female,Nigeria,,yesterday
818,,Thirty,M,NIGERIA,user819@mail.com,
820,JOHN DOE 820,35,Male,U.S.A,USER820@MAIL.COM,yesterday
821,,Thirty,Male,USA,,yesterday
822,John Doe 822,22,female,ng,,01/01/2025
822,,Thirty,male,U.S.A,,01/01/2025
824, john doe 824 ,250,,Nigeria,user824@mail.com,01/01/2025
825,,45,F,United States,,01/01/2025
826,JOHN DOE 826,Thirty,F,U.S.A,user826mail.com,01/01/2025
827,John Doe 827,Thirty,female,United States,user827@mail.com,yesterday
828, john doe 828 ,45,,NIGERIA,USER828@MAIL.COM,01/01/2025
828,,Thirty,Female,United States,USER829@MAIL.COM,01/01/2025
829,JOHN DOE 830,250,F,United States,,01/01/2025
831, john doe 831 ,250,Female,ng,USER831@MAIL.COM,yesterday
832,,,M,NIGERIA,,01/01/2025
833,John Doe 833,250,male,US,user833mail.com,01/01/2025
834,JOHN DOE 834,-5,,U.S.A,,yesterday
835, john doe 835 ,22,M,US,user835@mail.com,yesterday
836,,35,Female,NIGERIA,user836@mail.com,yesterday
837,,35,,NIGERIA,user837mail.com,01/01/2025
837,,-5,M,US,USER838@MAIL.COM,01/01/2025
839,,,Male,U.S.A,,01/01/2025
840, john doe 840 ,22,M,United States,,
841,,35,,United States,user841@mail.com,
842,,250,Male,Nigeria,user842@mail.com,
842,John Doe 843,35,,NIGERIA,user843@mail.com,
844, john doe 844 ,45,,United States,user844mail.com,yesterday
844, john doe 845 ,-5,female,Nigeria,user845@mail.com,01/01/2025
845,,22,male,US,,01/01/2025
846,,45,,USA,USER847@MAIL.COM,
848,,22,female,U.S.A,USER848@MAIL.COM,01/01/2025
849,John Doe 849,Thirty,,NIGERIA,user849mail.com,01/01/2025
849,,250,M,United States,,
851, john doe 851 ,45,M,US,USER851@MAIL.COM,01/01/2025
852,,45,female,NIGERIA,,yesterday
853,John Doe 853,35,Female,USA,,yesterday
854,,-5,,Nigeria,user854@mail.com,
855, john doe 855 ,250,,United States,,
856,,250,Male,US,,yesterday
857,John Doe 857,35,M,USA,user857mail.com,01/01/2025
858,John Doe 858,Thirty,female,U.S.A,user858@mail.com,01/01/2025
859,,35,M,NIGERIA,user859mail.com,01/01/2025
859,,45,Male,USA,user860mail.com,yesterday
861,,,male,ng,,01/01/2025
862,,35,male,NIGERIA,user862mail.com,yesterday
862,,35,Female,Nigeria,user863@mail.com,01/01/2025
864,,Thirty,female,United States,,yesterday
865,,250,F,US,,
865,,,M,Nigeria,USER866@MAIL.COM,yesterday
867,John Doe 867,22,Male,United States,user867@mail.com,01/01/2025
867,,22,F,U.S.A,,01/01/2025
869, john doe 869 ,Thirty,female,U.S.A,user869@mail.com,yesterday
870,,250,F,ng,user870@mail.com,01/01/2025
871,JOHN DOE 871,-5,Male,ng,USER871@MAIL.COM,01/01/2025
872,JOHN DOE 872,Thirty,,United States,user872@mail.com,01/01/2025
872, john doe 873 ,Thirty,,ng,,yesterday
873,,Thirty,Male,ng,,yesterday
875,,250,Male,US,,yesterday
876,John Doe 876,35,female,ng,user876@mail.com,yesterday
876,,,M,Nigeria,,
878,,22,female,NIGERIA,user878mail.com,01/01/2025
879,,22,,US,user879mail.com,
880, john doe 880 ,250,female,US,user880@mail.com,yesterday
881, john doe 881 ,22,,Nigeria,user881@mail.com,
882, john doe 882 ,45,,NIGERIA,,yesterday
883, john doe 883 ,,male,ng,,01/01/2025
884,John Doe 884,-5,,NIGERIA,,01/01/2025
885,JOHN DOE 885,22,male,U.S.A,,01/01/2025
886,,,female,USA,,yesterday
887,JOHN DOE 887,35,Female,U.S.A,user887mail.com,yesterday
887,John Doe 888,45,M,US,user888mail.com,01/01/2025
889,,250,male,US,,yesterday
890,JOHN DOE 890,35,female,Nigeria,USER890@MAIL.COM,01/01/2025
891,JOHN DOE 891,250,F,Nigeria,,01/01/2025
892,John Doe 892,-5,Male,USA,,01/01/2025
893,,-5,M,NIGERIA,,
894,JOHN DOE 894,45,Female,NIGERIA,,01/01/2025
894,,35,male,ng,,01/01/2025
895,JOHN DOE 896,Thirty,,United States,USER896@MAIL.COM,01/01/2025
897,,45,F,United States,USER897@MAIL.COM,yesterday
898,,-5,Male,USA,,01/01/2025
899,,-5,M,U.S.A,user899mail.com,01/01/2025
900,,,male,U.S.A,,01/01/2025
901,,-5,,Nigeria,,01/01/2025
902,,35,,United States,user902@mail.com,yesterday
903,,-5,,Nigeria,user903mail.com,01/01/2025
904,John Doe 904,Thirty,,USA,,
905,,22,,US,user905mail.com,
906,,22,,U.S.A,,01/01/2025
907, john doe 907 ,,M,Nigeria,user907@mail.com,01/01/2025
908,,250,female,United States,,
909, john doe 909 ,Thirty,F,U.S.A,,yesterday
909,JOHN DOE 910,22,Male,Nigeria,,
911,JOHN DOE 911,22,F,Nigeria,user911@mail.com,01/01/2025
912,John Doe 912,,female,ng,user912@mail.com,01/01/2025
912,,-5,F,NIGERIA,,
913,,250,Female,NIGERIA,USER914@MAIL.COM,
915, john doe 915 ,250,,ng,user915mail.com,
916,JOHN DOE 916,,M,US,user916@mail.com,01/01/2025
917, john doe 917 ,Thirty,,NIGERIA,,01/01/2025
918, john doe 918 ,Thirty,,ng,,
919,,250,,Nigeria,,
920, john doe 920 ,35,,Nigeria,user920@mail.com,
921,,45,,Nigeria,,yesterday
922,John Doe 922,250,,NIGERIA,user922mail.com,01/01/2025
922,John Doe 923,35,female,United States,,01/01/2025
924, john doe 924 ,-5,male,NIGERIA,,yesterday
925,JOHN DOE 925,250,Male,United States,,
926,,45,female,U.S.A,USER926@MAIL.COM,01/01/2025
927,,45,Male,NIGERIA,,01/01/2025
928,JOHN DOE 928,,Male,U.S.A,,01/01/2025
929,,22,female,U.S.A,USER929@MAIL.COM,yesterday
930,JOHN DOE 930,22,male,Nigeria,USER930@MAIL.COM,01/01/2025
930,JOHN DOE 931,,M,U.S.A,USER931@MAIL.COM,
932,,,Male,U.S.A,user932@mail.com,01/01/2025
933,,,,ng,,01/01/2025
933, john doe 934 ,35,F,USA,user934mail.com,01/01/2025
935, john doe 935 ,-5,,United States,user935mail.com,
936,,Thirty,,United States,user936mail.com,01/01/2025
936,John Doe 937,45,,United States,user937mail.com,01/01/2025
938,,Thirty,F,ng,,yesterday
939,JOHN DOE 939,45,male,U.S.A,,
939, john doe 940 ,Thirty,Female,Nigeria,user940mail.com,01/01/2025
941,,22,Male,ng,user941@mail.com,01/01/2025
941,John Doe 942,250,male,NIGERIA,,yesterday
943,JOHN DOE 943,45,Female,USA,user943@mail.com,01/01/2025
944,,Thirty,Female,Nigeria,user944@mail.com,01/01/2025
945,,35,,NIGERIA,,01/01/2025
946, john doe 946 ,45,female,United States,user946@mail.com,
947,,Thirty,F,U.S.A,USER947@MAIL.COM,01/01/2025
948,John Doe 948,-5,,U.S.A,user948@mail.com,yesterday
949, john doe 949 ,-5,male,United States,USER949@MAIL.COM,
950,,22,M,Nigeria,,01/01/2025
951,,Thirty,female,USA,user951@mail.com,01/01/2025
952,,Thirty,female,ng,,01/01/2025
952, john doe 953 ,Thirty,Male,USA,,yesterday
954,JOHN DOE 954,-5,Male,Nigeria,,
954,,,male,Nigeria,USER955@MAIL.COM,01/01/2025
955,,22,F,U.S.A,user956mail.com,
957,John Doe 957,45,F,USA,,yesterday
958, john doe 958 ,250,Male,United States,USER958@MAIL.COM,yesterday
958,John Doe 959,Thirty,F,United States,user959@mail.com,
960, john doe 960 ,22,Female,USA,,01/01/2025
960,,22,female,United States,,
962,John Doe 962,45,Male,U.S.A,user962@mail.com,
963, john doe 963 ,,,NIGERIA,,01/01/2025
964,John Doe 964,22,M,United States,user964@mail.com,
965, john doe 965 ,Thirty,M,USA,USER965@MAIL.COM,01/01/2025
966,John Doe 966,-5,M,ng,,01/01/2025
967,John Doe 967,-5,Female,USA,USER967@MAIL.COM,
968,,45,male,NIGERIA,,01/01/2025
969, john doe 969 ,,Male,Nigeria,USER969@MAIL.COM,yesterday
970,John Doe 970,45,M,ng,,01/01/2025
971,,35,,US,,01/01/2025
972,John Doe 972,,,ng,USER972@MAIL.COM,01/01/2025
972,John Doe 973,22,Male,US,user973@mail.com,yesterday
973,,Thirty,M,US,USER974@MAIL.COM,yesterday
974,,35,M,Nigeria,user975@mail.com,01/01/2025
975,,22,female,U.S.A,,01/01/2025
977, john doe 977 ,22,male,Nigeria,user977mail.com,01/01/2025
977, john doe 978 ,45,Male,US,user978@mail.com,01/01/2025
978,,35,M,NIGERIA,user979@mail.com,01/01/2025
980,JOHN DOE 980,35,,U.S.A,user980mail.com,
981,John Doe 981,Thirty,Male,Nigeria,USER981@MAIL.COM,01/01/2025
982,,250,male,USA,USER982@MAIL.COM,
983,,35,F,US,user983@mail.com,yesterday
984,John Doe 984,35,,ng,USER984@MAIL.COM,
985,John Doe 985,-5,,USA,,01/01/2025
986,,-5,M,United States,user986mail.com,01/01/2025
986, john doe 987 ,Thirty,F,U.S.A,USER987@MAIL.COM,yesterday
988,John Doe 988,Thirty,Male,U.S.A,USER988@MAIL.COM,01/01/2025
988,,-5,M,ng,user989mail.com,01/01/2025
990,,35,M,Nigeria,,01/01/2025
991,,,,ng,USER991@MAIL.COM,
991,JOHN DOE 992,22,,NIGERIA,USER992@MAIL.COM,01/01/2025
